Ref_file	Query_file	ANI	Align_fraction_ref	Align_fraction_query	Ref_name	Query_name
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	97.58	68.86	82.18	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	96.66	48.93	78.43	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	96.58	69.27	78.65	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	96.45	70.75	77.79	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	96.31	73.70	77.03	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	96.31	69.19	77.56	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	91.77	47.37	47.18	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	100.00	100.00	100.00	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	98.32	88.67	87.79	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	83.24	15.30	16.84	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	100.00	100.00	100.00	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	98.97	91.51	88.61	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	98.77	84.36	83.28	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	98.66	88.33	81.31	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.93	83.19	73.81	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.93	83.01	73.73	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.93	84.68	73.80	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.90	71.30	74.94	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.86	75.92	74.74	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.67	76.31	74.47	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.66	53.76	75.89	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.62	75.63	74.34	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.58	78.65	69.27	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.56	79.76	74.30	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.51	72.98	76.07	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	96.45	75.24	69.40	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	91.65	51.85	45.48	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	100.00	100.00	100.00	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhimurium_LT2.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	98.32	87.79	88.67	ENA|AE006468|AE006468.2 Salmonella enterica subsp. enterica serovar Typhimurium str. LT2, complete genome.	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Citrobacter_rodentium.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Salmonella_Typhi_CT18.fasta	83.20	16.47	18.31	ENA|FN543502|FN543502.1 Citrobacter rodentium ICC168, complete genome	ENA|AL513382|AL513382.1 Salmonella enterica subsp. enterica serovar Typhi str. CT18, complete chromosome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	100.00	100.00	100.00	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.97	91.45	93.11	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.97	91.36	93.11	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.44	84.67	90.51	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.35	80.46	90.75	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.30	79.92	84.59	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.23	75.63	90.46	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.22	79.79	90.14	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.18	80.12	89.73	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	98.03	73.39	88.51	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	97.91	80.91	81.77	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	97.12	53.23	86.23	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_CFT073.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	96.93	73.80	84.68	ENA|AE014075|AE014075.1 Escherichia coli CFT073, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_UTI89.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	96.93	75.80	84.23	ENA|CP000243|CP000243.1 Escherichia coli UTI89, complete genome.	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284645.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	96.74	73.99	83.83	ENA|CYEP01000001|CYEP01000001.1 Escherichia coli strain 401907 genome assembly, contig: ERS139251SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283865.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	96.62	78.63	83.05	ENA|CYDW01000001|CYDW01000001.1 Escherichia coli strain 401363 genome assembly, contig: ERS139229SCcontig000001	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Escherichia_fergusonii.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	91.90	50.97	51.30	ENA|CU928158|CU928158.2 Escherichia fergusonii ATCC 35469 chromosome, complete genome	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	100.00	100.00	100.00	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_MG1655.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	99.99	100.00	100.00	ENA|U00096|U00096.3 Escherichia coli str. K-12 substr. MG1655, complete genome.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_BL21_DE3.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.97	93.11	91.36	ENA|AM946981|AM946981.2 Escherichia coli BL21(DE3), complete genome	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001077875.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.49	85.62	89.81	ENA|LFJZ01000001|LFJZ01000001.1 Escherichia coli strain KIC-2 contig0001, whole genome shotgun sequence.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001284145.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.39	80.81	89.57	ENA|CYEE01000001|CYEE01000001.1 Escherichia coli strain 200696 genome assembly, contig: ERS139201SCcontig000001	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283605.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.33	81.23	89.26	ENA|CYDQ01000001|CYDQ01000001.1 Escherichia coli strain 602206 genome assembly, contig: ERS139222SCcontig000001	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283245.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.31	81.57	90.27	ENA|CYEJ01000001|CYEJ01000001.1 Escherichia coli strain 300073 genome assembly, contig: ERS139243SCcontig000001	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001283205.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.28	76.79	90.12	ENA|CYEF01000001|CYEF01000001.1 Escherichia coli strain 402898 genome assembly, contig: ERS139234SCcontig000001	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_sonnei_Ss046.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.23	80.76	83.87	ENA|CP000038|CP000038.1 Shigella sonnei Ss046, complete genome.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_O157H7_Sakai.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.07	74.42	88.07	ENA|BA000007|BA000007.3 Escherichia coli O157:H7 str. Sakai DNA, complete genome.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Shigella_flexneri_301.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	98.04	82.18	81.49	ENA|AE005674|AE005674.2 Shigella flexneri 2a str. 301, complete genome.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
/Users/macstudio/Downloads/Syn2bANI/prototype/draftbench/drafts/GCA_001075925.fasta	/Users/macstudio/Downloads/Syn2bANI/prototype/realbench/genomes/Ecoli_K12_W3110.fasta	97.01	53.86	85.60	ENA|JUNK01000004|JUNK01000004.1 Escherichia coli strain 924_ECOL 12_9138_110906, whole genome shotgun sequence.	ENA|AP009048|AP009048.1 Escherichia coli str. K-12 substr. W3110 DNA, complete genome.
